-1.363483335537962848e+05
-1.423192622904214950e+05
-1.448386848427957157e+05
-1.542442404304907832e+05
-1.508704815330866841e+05
-1.583125152562847361e+05
-1.587045523054832011e+05
-1.553466852667582571e+05
-1.554290187679940136e+05
-1.413712518518034194e+05
-1.338013298553755740e+05
-1.254808377792496467e+05
-1.618037124581082026e+05
-1.208082639287061465e+05
-1.310859062921017176e+05
-1.319805928817389067e+05
-1.643952216634236975e+05
-1.466042870467004250e+05
-1.590868413182561053e+05
-1.231803676014669909e+05
-1.201477482331555948e+05
-1.342989715522275656e+05
-1.564132082258095325e+05
-1.341665628012724919e+05
-1.274653258311512327e+05
-1.256693259297575423e+05
-1.185202919153193216e+05
-1.106362510613206250e+05
-1.413324536797692708e+05
-1.156631298761163343e+05
-1.284690723804024601e+05
-1.281915976540869015e+05
-1.533310357376848115e+05
-1.564398014922660368e+05
-1.379299672886893677e+05
-1.244938744316949160e+05
