4.994720008015369217e+02
4.994509335867073787e+02
4.994745784566518978e+02
4.994692879261239682e+02
4.994858689679028885e+02
4.994707907013986414e+02
4.994724054017024741e+02
4.994589779252031008e+02
4.994881969441399860e+02
4.994853180067277663e+02
4.994705522632112320e+02
4.994615861646996677e+02
4.994738686834488135e+02
4.994804522816909866e+02
4.994738799464669228e+02
4.994567342667541539e+02
4.994656734977475594e+02
4.994805611588176930e+02
4.994775679364420284e+02
4.994590189324372318e+02
4.994763535185456362e+02
4.994660825021753112e+02
4.994814038008055945e+02
4.994827623565280987e+02
4.994557007006533809e+02
4.994735457367435743e+02
4.994699091223390042e+02
4.994674549688231764e+02
4.994757854994418267e+02
4.994864034394313990e+02
4.994657731339323732e+02
4.994515794473945789e+02
4.994540198138274150e+02
4.994755326783698592e+02
4.994793780490222730e+02
4.994688050018103809e+02
